"PrecursorName","Replicate","Precursor.Mz","Retention.Time","Collisional.Cross.Section","methodCE","Total.Area","SignalToNoise","Mass.Error.PPM","RetentionTime.Error","CCS.Error","CountDetectedFragments","DIA.cosSim","DIA.RTdiffSd","DIA.RTdiffMean","DIA.FWHMdiffSd","DIA.FWHMdiffMean","DIA.MassErrorSd","DIA.MassErrorMean","PeakDecoderScore","ConfidenceDescription"
"03_cis-aconitic acid","CJ019_WT_IMS_5ul_R2_02_40V",173.009162,1.93,124.63,"40V",11088,10903,-5.6,-0.07,11.98,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"03_cis-aconitic acid","CJ019_WT_IMS_5ul_R3_03_20V_redo",173.009162,1.97,124.63,"20V",39203,14636,-13.6,-0.03,11.98,2,0.672565334121604,0.04618802153517,-0.0266666666666666,0.0152752523165195,0.00333333333333333,15.5897402159241,3.2,0.897222235352446,"None"
"03_cis-aconitic acid","CJ019_WT_IMS_5ul_R3_03_40V",173.009162,1.97,124.63,"40V",10965,10965,-17.8,-0.03,11.98,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"03_cis-aconitic acid","Muck_1642_IMS_5ul_R2_05_20V_redo",173.009162,1.97,124.63,"20V",23396,850,21.1,-0.03,11.98,2,0.219279392556945,0.04618802153517,-0.0266666666666666,0.0321455025366432,-0.0133333333333333,2.36924741918892,18.3666666666667,0.171456208253361,"None"
"03_cis-aconitic acid","Muck_1642_IMS_5ul_R2_05_40V",173.009162,1.93,124.63,"40V",8378,48.2774566473988,12.4,-0.07,11.98,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"03_cis-aconitic acid","Muck_1642_IMS_5ul_R3_06_20V_redo",173.009162,2.25,124.63,"20V",30219,5284,-30.6,0.25,2.32,2,0.383082219247381,0.13856406460551,0.16,0.0416333199893227,-0.0333333333333333,31.4287023806796,5.33333333333333,0.136883996169263,"None"
"03_cis-aconitic acid","Muck_1642_IMS_5ul_R3_06_40V",173.009162,1.93,124.63,"40V",2082,1.70237121831562,28.9,-0.07,11.98,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"03_cis-aconitic acid","Muck_2224_IMS_5ul_R1_07_20V_redo",173.009162,1.93,124.63,"20V",36974,13985,-16.8,-0.07,11.98,2,0.677870911390605,0.04618802153517,-0.0266666666666666,0.03,0.03,17.502095112681,-1.66666666666667,0.838346021374643,"None"
"03_cis-aconitic acid","Muck_2224_IMS_5ul_R1_07_40V",173.009162,1.97,124.63,"40V",2058,19.2035398230088,-1.3,-0.03,11.98,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"03_cis-aconitic acid","Muck_2224_IMS_5ul_R2_08_20V_redo",173.009162,1.93,124.63,"20V",34124,21.1506622516556,1.1,-0.07,0.71,2,0.640339785032461,0.0611010092660778,-0.0533333333333333,0.00577350269189626,-0.00333333333333334,11.6641902133553,7.63333333333333,0.850517311358691,"None"
"03_cis-aconitic acid","Muck_2224_IMS_5ul_R2_08_40V",173.009162,1.93,124.63,"40V",408,408,70.4,-0.07,11.98,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"03_cis-aconitic acid","Muck_2224_IMS_5ul_R3_09_20V_redo",173.009162,2.28,124.63,"20V",21976,1.95457864758288,-3.2,0.28,1.51,2,0.590001523242904,0.13856406460551,0.16,0.0305505046330389,-0.0333333333333333,7.82581199194904,5.63333333333333,0.974520554808296,"None"
"03_cis-aconitic acid","Muck_2224_IMS_5ul_R3_09_40V",173.009162,1.93,124.63,"40V",189,189,38.5,-0.07,11.98,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"03_cis-aconitic acid","Muck_5042_IMS_5ul_R1_10_20V_redo",173.009162,1.93,124.63,"20V",23309,1.1936174769758,-18.8,-0.07,11.98,2,0.219492373730347,0.0556776436283003,-0.0600000000000001,0.0404145188432738,-0.00666666666666666,42.7181850425944,21.9666666666667,0.000115306793657269,"None"
"03_cis-aconitic acid","Muck_5042_IMS_5ul_R1_10_40V",173.009162,1.93,124.63,"40V",3205,7.55194805194805,-49.2,-0.07,11.98,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"03_cis-aconitic acid","Muck_5042_IMS_5ul_R2_11_20V_redo",173.009162,2.25,124.63,"20V",32076,11912,-33.5,0.25,4.73,2,0.66258007653511,0.128582010146573,0.146666666666667,0.21221058723196,0.243333333333333,32.264686578363,3.6,0.121794639652554,"None"
"03_cis-aconitic acid","Muck_5042_IMS_5ul_R2_11_40V",173.009162,1.94,124.63,"40V",2257,2257,-27.6,-0.06,11.98,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"03_cis-aconitic acid","Muck_5042_IMS_5ul_R3_12_20V_redo",173.009162,2.21,124.63,"20V",21565,2.87377133988619,-53.1,0.21,NA,1,0.370985547599292,0.113137084989848,0.0800000000000001,0.0424264068711929,-0.03,46.8104689145494,-20,0.00270023250376493,"None"
"03_cis-aconitic acid","Muck_5042_IMS_5ul_R3_12_40V",173.009162,1.94,124.63,"40V",15078,15078,-28.8,-0.06,11.98,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"05_isocitric acid","CJ019_WT_IMS_5ul_R1_01_20V_redo",191.019727,3.11,127.43,"20V",6662249,707.683931156506,13.3,-0.39,0.19,4,0.989118402925749,0,0,0.0415932686861708,0.036,5.68489225931328,9.16,0.981759344369732,"None"
"05_isocitric acid","CJ019_WT_IMS_5ul_R1_01_40V",191.019727,3.11,127.43,"40V",4551509,4451435,11.9,-0.39,0.18,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"05_isocitric acid","CJ019_WT_IMS_5ul_R2_02_20V_redo",191.019727,3.19,127.43,"20V",7889477,13406.1424870466,13.4,-0.31,0.19,4,0.988567262652591,0,0,0.0173205080756888,-1.11022302462516e-17,6.32376470150495,7.7,0.981814159540174,"None"
"05_isocitric acid","CJ019_WT_IMS_5ul_R2_02_40V",191.019727,3.22,127.43,"40V",4836188,4758994,12.5,-0.28,0.18,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"05_isocitric acid","CJ019_WT_IMS_5ul_R3_03_20V_redo",191.019727,3.27,127.43,"20V",3969863,284.498379429559,12.5,-0.23,0.18,4,0.98943917859654,0.0397492138287035,-0.00599999999999996,0.0584807660688538,0.018,5.58363680767294,8.82,0.986269625250508,"RT-CCS-DIA"
"05_isocitric acid","CJ019_WT_IMS_5ul_R3_03_40V",191.019727,3.23,127.43,"40V",2096087,2067426,12.1,-0.27,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"05_isocitric acid","Muck_1642_IMS_5ul_R2_05_20V_redo",191.019727,3.26,127.43,"20V",1569550,636.588585017836,11.2,-0.24,0.19,4,0.988953109451384,0.0521536192416212,-0.032,0.145499140890934,0.118,6.78874067850585,5.72,0.982519180720583,"RT-CCS-DIA"
"05_isocitric acid","Muck_1642_IMS_5ul_R2_05_40V",191.019727,3.38,127.43,"40V",1056384,3327.58095238095,9.6,-0.12,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"05_isocitric acid","Muck_1642_IMS_5ul_R3_06_20V_redo",191.019727,3.3,127.43,"20V",733437,45.9993685729749,12.5,-0.2,0.19,4,0.986945554511781,0.0563914887194867,-0.0340000000000001,0.0897217922246318,0.06,8.53973067491007,5.52,0.988129706074587,"RT-CCS-DIA"
"05_isocitric acid","Muck_1642_IMS_5ul_R3_06_40V",191.019727,3.34,127.43,"40V",541964,73.2843295638126,11.2,-0.16,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"05_isocitric acid","Muck_2224_IMS_5ul_R1_07_20V_redo",191.019727,3.38,127.43,"20V",1036181,230.731143144485,12.2,-0.12,0.19,4,0.989514762661083,0.0606630035524125,-0.024,0.0931128347758782,0.052,6.22519076012936,8.54,0.986032962171904,"RT-CCS-DIA"
"05_isocitric acid","Muck_2224_IMS_5ul_R1_07_40V",191.019727,3.26,127.43,"40V",673250,660004,11.9,-0.24,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"05_isocitric acid","Muck_2224_IMS_5ul_R2_08_20V_redo",191.019727,3.23,127.43,"20V",1326476,906229,11.9,-0.27,0.19,4,0.99061299491857,0.11379806676741,-0.1,0.108627804912002,0.11,6.51267993993256,7.3,0.977877653048821,"RT-CCS-DIA"
"05_isocitric acid","Muck_2224_IMS_5ul_R2_08_40V",191.019727,3.34,127.43,"40V",812227,495.312653562654,10.5,-0.16,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"05_isocitric acid","Muck_2224_IMS_5ul_R3_09_20V_redo",191.019727,3.38,127.43,"20V",714524,20.6106122130251,11.2,-0.12,0.19,4,0.988543443761449,0.0426614580154032,-0.0220000000000001,0.0597494769851586,0.062,7.97452192924441,5.24,0.985569862260607,"RT-CCS-DIA"
"05_isocitric acid","Muck_2224_IMS_5ul_R3_09_40V",191.019727,3.42,127.43,"40V",375885,2.50986947092762,11.7,-0.08,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"05_isocitric acid","Muck_5042_IMS_5ul_R1_10_20V_redo",191.019727,3.3,127.43,"20V",965482,1286.69481765835,11.1,-0.2,0.19,4,0.987249703845378,0.0556776436283003,-0.0700000000000001,0.0789303490426845,0.066,10.60905273811,3.32,0.987700863121408,"RT-CCS-DIA"
"05_isocitric acid","Muck_5042_IMS_5ul_R1_10_40V",191.019727,3.34,127.43,"40V",537816,530577,12.8,-0.16,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"05_isocitric acid","Muck_5042_IMS_5ul_R2_11_20V_redo",191.019727,3.38,127.43,"20V",347728,47.9279935275081,13.5,-0.12,0.19,5,0.988299110297058,0.0507608773236502,0.0116666666666666,0.0746770826068257,0.0816666666666667,10.201503157215,3.16666666666667,0.985121797761092,"RT-CCS-DIA"
"05_isocitric acid","Muck_5042_IMS_5ul_R2_11_40V",191.019727,3.47,127.43,"40V",302995,911.504531722054,11,-0.03,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"05_isocitric acid","Muck_5042_IMS_5ul_R3_12_20V_redo",191.019727,3.35,127.43,"20V",299808,16.0392793628702,10.8,-0.15,NA,4,0.992017536198652,0.0694262198308391,-0.062,0.0192353840616714,0.012,15.8312981148104,0.5,0.982026119251781,"None"
"05_isocitric acid","Muck_5042_IMS_5ul_R3_12_40V",191.019727,3.47,127.43,"40V",277189,1042.08301886792,10.8,-0.03,0.19,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","CJ019_WT_IMS_5ul_R1_01_20V_redo",191.019727,4.76,127.49,"20V",1152055,1.50805835079254,12.1,-0.14,-0.64,6,0.96858568631317,0.0843462252521459,0.0114285714285713,0.0767494377209123,0.0728571428571429,8.61170300065141,9.18571428571429,0.979568704292204,"RT-CCS-DIA"
"06_citric acid","CJ019_WT_IMS_5ul_R1_01_40V",191.019727,4.76,127.49,"40V",673260,1.54503931458784,12,-0.14,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","CJ019_WT_IMS_5ul_R2_02_20V_redo",191.019727,4.64,127.49,"20V",1266298,1.43884397649152,11.3,-0.26,0.14,6,0.963023223489109,0.0846280376819927,-0.0457142857142858,0.0596816953672126,0.0642857142857143,5.15539477034448,10.7142857142857,0.977271597479936,"RT-CCS-DIA"
"06_citric acid","CJ019_WT_IMS_5ul_R2_02_40V",191.019727,4.67,127.49,"40V",810680,1.52355102858163,11,-0.23,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","CJ019_WT_IMS_5ul_R3_03_20V_redo",191.019727,4.64,127.49,"20V",1212335,1.42947653493924,11.3,-0.26,0.14,6,0.989842420892973,0.0195180014589707,0.0114285714285714,0.0872598745947169,0.0485714285714286,5.98518011027078,10.8714285714286,0.984289718727167,"RT-CCS-DIA"
"06_citric acid","CJ019_WT_IMS_5ul_R3_03_40V",191.019727,4.64,127.49,"40V",638667,1.48373312164987,12.3,-0.26,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","Muck_1642_IMS_5ul_R2_05_20V_redo",191.019727,4.75,127.49,"20V",1831670,1.82206958600223,12.3,-0.15,0.14,6,0.975597717029719,0.114121906415068,-0.0928571428571429,0.120099165375158,0.0828571428571429,5.83650254045708,12.1142857142857,0.980490812639888,"RT-CCS-DIA"
"06_citric acid","Muck_1642_IMS_5ul_R2_05_40V",191.019727,4.64,127.49,"40V",1057742,1.74464121421578,10.8,-0.26,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","Muck_1642_IMS_5ul_R3_06_20V_redo",191.019727,4.64,127.49,"20V",1467099,2.12763064330249,12,-0.26,-0.64,6,0.969020745866264,0.104037539012654,-0.0771428571428573,0.13562904591288,0.205714285714286,12.0632855036618,6.84285714285714,0.96195770941096,"RT-CCS-DIA"
"06_citric acid","Muck_1642_IMS_5ul_R3_06_40V",191.019727,4.68,127.49,"40V",1127362,2.48798329374889,11,-0.22,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","Muck_2224_IMS_5ul_R1_07_20V_redo",191.019727,4.68,127.49,"20V",1670953,2.13719936028748,12.8,-0.22,-0.64,6,0.963966149266151,0.117958830590532,-0.0814285714285716,0.121850806511976,0.0814285714285714,14.078555120669,7.02857142857143,0.979356806813479,"RT-CCS-DIA"
"06_citric acid","Muck_2224_IMS_5ul_R1_07_40V",191.019727,4.63,127.49,"40V",1108775,2.32500275819798,11.2,-0.27,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","Muck_2224_IMS_5ul_R2_08_20V_redo",191.019727,4.91,127.49,"20V",1821506,2.07802791854134,12.3,0.01,0.14,6,0.978058259300988,0.0788911244932505,0.072857142857143,0.0788911244932503,0.0428571428571428,6.66979688417799,10.6571428571429,0.971359221246051,"RT-CCS-DIA"
"06_citric acid","Muck_2224_IMS_5ul_R2_08_40V",191.019727,4.67,127.49,"40V",1029545,2.18049252934219,10.7,-0.23,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","Muck_2224_IMS_5ul_R3_09_20V_redo",191.019727,4.67,127.49,"20V",1839193,2.15027338299568,11.1,-0.23,0.14,6,0.970977362763508,0.0886673827396794,-0.0557142857142858,0.121713950368418,0.0714285714285714,6.11349015741106,11.3142857142857,0.98472351639067,"RT-CCS-DIA"
"06_citric acid","Muck_2224_IMS_5ul_R3_09_40V",191.019727,4.67,127.49,"40V",719009,1.73932746603612,11.2,-0.23,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","Muck_5042_IMS_5ul_R1_10_20V_redo",191.019727,4.63,127.49,"20V",1045378,1.68762888936549,11.7,-0.27,0.14,6,0.981349344492779,0.0604743156814764,-0.0628571428571429,0.0861891607371335,0.0257142857142857,11.5119813362303,7.82857142857143,0.992309121661882,"RT-CCS-DIA"
"06_citric acid","Muck_5042_IMS_5ul_R1_10_40V",191.019727,4.63,127.49,"40V",546379,1.5466355158193,11.4,-0.27,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","Muck_5042_IMS_5ul_R2_11_20V_redo",191.019727,4.68,127.49,"20V",1216958,2.1910577469551,12.5,-0.22,0.14,6,0.969661907894033,0.0453557367611073,-0.0228571428571429,0.0587164291116128,0.0714285714285714,10.7524969414639,11.0571428571429,0.987143568620784,"RT-CCS-DIA"
"06_citric acid","Muck_5042_IMS_5ul_R2_11_40V",191.019727,4.68,127.49,"40V",845391,2.08753619399327,10.7,-0.22,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"06_citric acid","Muck_5042_IMS_5ul_R3_12_20V_redo",191.019727,4.68,127.49,"20V",1504270,2.14540133402261,10.7,-0.22,0.14,6,0.956374727199206,0.13364843718467,-0.124285714285714,0.173177585704606,0.132857142857143,7.66081557264599,8.71428571428571,0.938723485775921,"None"
"06_citric acid","Muck_5042_IMS_5ul_R3_12_40V",191.019727,4.64,127.49,"40V",724141,1.82219652696029,11,-0.26,-0.64,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","CJ019_WT_IMS_5ul_R1_01_20V_redo",117.019333,1.78,116.56,"20V",370082,325634,12.3,-0.02,-0.35,1,0.999846623055453,0,0,0,0,1.5556349186104,13.4,0.958595690512433,"None"
"07_succinic acid","CJ019_WT_IMS_5ul_R1_01_40V",117.019333,1.78,116.56,"40V",370333,202.486398258977,14,-0.02,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","CJ019_WT_IMS_5ul_R2_02_20V_redo",117.019333,1.78,116.56,"20V",358984,319713,13.4,-0.02,-0.35,1,0.99999169316974,0,0,0,0,2.05060966544099,11.95,0.960319769515729,"RT-CCS-DIA"
"07_succinic acid","CJ019_WT_IMS_5ul_R2_02_40V",117.019333,1.77,116.56,"40V",286542,286542,10,-0.03,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","CJ019_WT_IMS_5ul_R3_03_20V_redo",117.019333,1.78,116.56,"20V",399168,341065,13.6,-0.02,-0.35,2,0.999069589615096,0.0230940107675851,0.0133333333333333,0,0,3.49618840072061,12.2666666666667,0.971654618105559,"RT-CCS-DIA"
"07_succinic acid","CJ019_WT_IMS_5ul_R3_03_40V",117.019333,1.78,116.56,"40V",294992,294992,12.9,-0.02,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","Muck_1642_IMS_5ul_R2_05_20V_redo",117.019333,1.77,116.56,"20V",736559,658742,14.5,-0.03,-0.35,2,0.999996866929461,0.0173205080756888,0.01,0.00577350269189626,-0.00333333333333334,5.2,11.7,0.980222669859721,"RT-CCS-DIA"
"07_succinic acid","Muck_1642_IMS_5ul_R2_05_40V",117.019333,1.78,116.56,"40V",556495,145.020186335404,13.5,-0.02,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","Muck_1642_IMS_5ul_R3_06_20V_redo",117.019333,1.78,116.56,"20V",442050,403907,14.3,-0.02,-0.35,1,0.999712302715327,0,0,0,0,0.494974746830583,14.65,0.952049102921451,"None"
"07_succinic acid","Muck_1642_IMS_5ul_R3_06_40V",117.019333,1.78,116.56,"40V",356929,2289,13.6,-0.02,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","Muck_2224_IMS_5ul_R1_07_20V_redo",117.019333,1.77,116.56,"20V",579704,3320.88311688312,14.5,-0.03,-0.35,2,0.999943578979788,0,0,0.00577350269189625,0.00333333333333333,0.854400374531753,14.6,0.95768579268349,"None"
"07_succinic acid","Muck_2224_IMS_5ul_R1_07_40V",117.019333,1.77,116.56,"40V",560316,558706,13.5,-0.03,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","Muck_2224_IMS_5ul_R2_08_20V_redo",117.019333,1.78,116.56,"20V",670492,606713,15.6,-0.02,-0.35,2,0.99970783330299,0,0,0,0,10.2768347915753,21.5333333333333,0.989069715701437,"RT-CCS-DIA"
"07_succinic acid","Muck_2224_IMS_5ul_R2_08_40V",117.019333,1.77,116.56,"40V",568619,568619,14.1,-0.03,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","Muck_2224_IMS_5ul_R3_09_20V_redo",117.019333,1.77,116.56,"20V",595363,537750,16.6,-0.03,-0.35,2,0.999742880918897,0,0,0,0,3.28075194632775,18.1333333333333,0.971504794373549,"RT-CCS-DIA"
"07_succinic acid","Muck_2224_IMS_5ul_R3_09_40V",117.019333,1.77,116.56,"40V",506871,506753,12.3,-0.03,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","Muck_5042_IMS_5ul_R1_10_20V_redo",117.019333,1.77,116.56,"20V",461287,734.404021937843,13.6,-0.03,-0.35,2,0.999730360291528,0.0230940107675851,-0.0133333333333333,0,0,12.2118794622286,20.8,0.991127707733633,"RT-CCS-DIA"
"07_succinic acid","Muck_5042_IMS_5ul_R1_10_40V",117.019333,1.77,116.56,"40V",387626,387626,13.3,-0.03,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","Muck_5042_IMS_5ul_R2_11_20V_redo",117.019333,1.78,116.56,"20V",229902,195135,11.9,-0.02,-0.35,1,0.998308025108718,0,0,0,0,0.353553390593274,12.15,0.947590633280815,"None"
"07_succinic acid","Muck_5042_IMS_5ul_R2_11_40V",117.019333,1.78,116.56,"40V",157569,157569,12.9,-0.02,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"07_succinic acid","Muck_5042_IMS_5ul_R3_12_20V_redo",117.019333,1.78,116.56,"20V",198461,167569,12.2,-0.02,-0.35,2,0.998118910421298,0.0230940107675851,0.0133333333333333,0,0,10.9436435127125,8.26666666666667,0.989436216599496,"RT-CCS-DIA"
"07_succinic acid","Muck_5042_IMS_5ul_R3_12_40V",117.019333,1.78,116.56,"40V",150726,150726,11.4,-0.02,-0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
